matchId,game_id,season,gameDuration,gameMode,gameCreation
EUW1_5667491728,5667491728,12,2202,CLASSIC,1642180882000
EUW1_5666472312,5666472312,12,1591,CLASSIC,1642114123000
EUW1_5666423003,5666423003,12,2076,CLASSIC,1642111421000
EUW1_5665224255,5665224255,12,2324,CLASSIC,1642088343000
EUW1_5664388699,5664388699,12,2299,CLASSIC,1642028788000
EUW1_5664382144,5664382144,12,1736,CLASSIC,1642026514000
EUW1_5664365022,5664365022,12,1564,CLASSIC,1642024530000
EUW1_5664204434,5664204434,12,2302,CLASSIC,1642021617000
EUW1_5663749018,5663749018,12,1676,CLASSIC,1642008635000
EUW1_5663268184,5663268184,12,1922,CLASSIC,1641987692000
EUW1_5663224215,5663224215,12,2048,CLASSIC,1641985066000
EUW1_5661998809,5661998809,12,2118,CLASSIC,1641935276000
EUW1_5662021176,5662021176,12,1253,CLASSIC,1641933685000
EUW1_5661942342,5661942342,12,1714,CLASSIC,1641931553000
EUW1_5661835717,5661835717,12,1221,CLASSIC,1641929798000
EUW1_5661372495,5661372495,12,1470,CLASSIC,1641912816000
EUW1_5661276427,5661276427,12,2238,CLASSIC,1641910232000
EUW1_5660683804,5660683804,12,1749,CLASSIC,1641856304000
EUW1_5660577799,5660577799,12,1667,CLASSIC,1641854104000
EUW1_5660532529,5660532529,12,1231,CLASSIC,1641852462000
EUW1_5660128678,5660128678,12,1702,CLASSIC,1641843957000
EUW1_5654915703,5654915703,12,2157,CLASSIC,1641649572000
EUW1_5654705505,5654705505,12,2375,CLASSIC,1641641665000
EUW1_5653079305,5653079305,12,1749,CLASSIC,1641579465000
EUW1_5646703165,5646703165,11,2545,CLASSIC,1641303598000
EUW1_5646531417,5646531417,11,681,CLASSIC,1641297436000
EUW1_5644714052,5644714052,11,1971,CLASSIC,1641201861000
EUW1_5634469523,5634469523,11,1165,CLASSIC,1640729913000
EUW1_5628033397,5628033397,11,1207,CLASSIC,1640442653000
EUW1_5624892876,5624892876,11,1246,CLASSIC,1640273731000
EUW1_5661024994,5661024994,12,2572,CLASSIC,1641898069000
EUW1_5659327705,5659327705,12,1956,CLASSIC,1641828562000
EUW1_5659281978,5659281978,12,1867,CLASSIC,1641826180000
EUW1_5658189726,5658189726,12,2240,CLASSIC,1641760159000
EUW1_5658152579,5658152579,12,1139,CLASSIC,1641758443000
EUW1_5658104035,5658104035,12,1347,CLASSIC,1641756369000
EUW1_5657737479,5657737479,12,650,CLASSIC,1641749137000
EUW1_5657649060,5657649060,12,1453,CLASSIC,1641747112000
EUW1_5655586691,5655586691,12,1887,CLASSIC,1641670487000
EUW1_5654959296,5654959296,12,2417,CLASSIC,1641650799000
EUW1_5651717848,5651717848,12,2191,CLASSIC,1641505531000
EUW1_5651722671,5651722671,12,1062,CLASSIC,1641504135000
EUW1_5650518414,5650518414,12,954,CLASSIC,1641476589000
EUW1_5650512780,5650512780,12,1831,CLASSIC,1641473926000
EUW1_5647596197,5647596197,11,1742,CLASSIC,1641326796000
EUW1_5647439101,5647439101,11,2187,CLASSIC,1641323867000
EUW1_5647430949,5647430949,11,1918,CLASSIC,1641321295000
EUW1_5644897478,5644897478,11,935,CLASSIC,1641216704000
EUW1_5644873720,5644873720,11,1386,CLASSIC,1641214776000
EUW1_5628844731,5628844731,11,2456,CLASSIC,1640473204000
EUW1_5628739163,5628739163,11,1225,CLASSIC,1640471351000
EUW1_5628753032,5628753032,11,1193,CLASSIC,1640469502000
EUW1_5628666145,5628666145,11,1228,CLASSIC,1640467512000
EUW1_5628581519,5628581519,11,1295,CLASSIC,1640465432000
EUW1_5626414508,5626414508,11,1479,CLASSIC,1640356454000
EUW1_5626299072,5626299072,11,2069,CLASSIC,1640353870000
EUW1_5626295370,5626295370,11,1153,CLASSIC,1640352225000
EUW1_5625420868,5625420868,11,1310,CLASSIC,1640293717000
EUW1_5625410909,5625410909,11,1812,CLASSIC,1640291454000
EUW1_5625315794,5625315794,11,1096,CLASSIC,1640289888000
EUW1_5625180189,5625180189,11,1699,CLASSIC,1640287739000
EUW1_5624873258,5624873258,11,1506,CLASSIC,1640273748000
EUW1_5622776245,5622776245,11,1399,CLASSIC,1640183867000
EUW1_5621926799,5621926799,11,1919,CLASSIC,1640121310000
EUW1_5621932285,5621932285,11,1026,CLASSIC,1640119981000
EUW1_5621853594,5621853594,11,1969,CLASSIC,1640117558000
EUW1_5619744027,5619744027,11,1746,CLASSIC,1640027589000
EUW1_5619616897,5619616897,11,1691,CLASSIC,1640025120000
EUW1_5619263673,5619263673,11,2291,CLASSIC,1640008828000
EUW1_5619230726,5619230726,11,942,CLASSIC,1640007204000
EUW1_5619117457,5619117457,11,957,CLASSIC,1640005549000
EUW1_5619110957,5619110957,11,1791,CLASSIC,1640001783000
EUW1_5618635708,5618635708,11,2120,CLASSIC,1639954879000
EUW1_5618530189,5618530189,11,1452,CLASSIC,1639952869000
EUW1_5617772830,5617772830,11,1532,CLASSIC,1639938350000
EUW1_5617685831,5617685831,11,1663,CLASSIC,1639936127000
EUW1_5617363653,5617363653,11,1646,CLASSIC,1639925338000
EUW1_5617327597,5617327597,11,1369,CLASSIC,1639923470000
EUW1_5617311804,5617311804,11,1715,CLASSIC,1639921100000
EUW1_5616763419,5616763419,11,1161,CLASSIC,1639876179000
EUW1_5667830571,5667830571,12,2613,CLASSIC,1642192501000
EUW1_5667801754,5667801754,12,1762,CLASSIC,1642190511000
EUW1_5667675290,5667675290,12,1211,CLASSIC,1642188342000
EUW1_5667605823,5667605823,12,1610,CLASSIC,1642185621000
EUW1_5667434063,5667434063,12,2406,CLASSIC,1642181319000
EUW1_5667267043,5667267043,12,1130,CLASSIC,1642175845000
EUW1_5666124492,5666124492,12,2499,CLASSIC,1642104027000
EUW1_5665989078,5665989078,12,1373,CLASSIC,1642102414000
EUW1_5665425058,5665425058,12,1163,CLASSIC,1642095218000
EUW1_5664374168,5664374168,12,1596,CLASSIC,1642027125000
EUW1_5661953633,5661953633,12,2348,CLASSIC,1641931851000
EUW1_5661700292,5661700292,12,2142,CLASSIC,1641927944000
EUW1_5660350163,5660350163,12,1629,CLASSIC,1641849228000
EUW1_5660247878,5660247878,12,2617,CLASSIC,1641846243000
EUW1_5660098945,5660098945,12,1538,CLASSIC,1641843995000
EUW1_5658037305,5658037305,12,2227,CLASSIC,1641756957000
EUW1_5657957340,5657957340,12,1961,CLASSIC,1641754574000
EUW1_5655742605,5655742605,12,914,CLASSIC,1641672273000
EUW1_5655604522,5655604522,12,1986,CLASSIC,1641669891000
EUW1_5655568110,5655568110,12,1421,CLASSIC,1641668090000
EUW1_5655522589,5655522589,12,1397,CLASSIC,1641666315000
EUW1_5653642506,5653642506,12,1497,CLASSIC,1641593185000
EUW1_5653564317,5653564317,12,1493,CLASSIC,1641591345000
EUW1_5653390363,5653390363,12,2639,CLASSIC,1641588058000
EUW1_5653401587,5653401587,12,1416,CLASSIC,1641585916000
EUW1_5653119862,5653119862,12,2201,CLASSIC,1641582470000
EUW1_5653135494,5653135494,12,929,CLASSIC,1641581188000
EUW1_5653068811,5653068811,12,1556,CLASSIC,1641579256000
EUW1_5652919108,5652919108,12,2443,CLASSIC,1641576329000
EUW1_5668246054,5668246054,12,1349,CLASSIC,1642202380000
EUW1_5668040025,5668040025,12,1845,CLASSIC,1642200097000
EUW1_5667949844,5667949844,12,1438,CLASSIC,1642197657000
EUW1_5667930715,5667930715,12,2089,CLASSIC,1642195119000
EUW1_5667811371,5667811371,12,1285,CLASSIC,1642190362000
EUW1_5667548251,5667548251,12,198,CLASSIC,1642186146000
EUW1_5667572312,5667572312,12,1298,CLASSIC,1642184342000
EUW1_5667515468,5667515468,12,1237,CLASSIC,1642182358000
EUW1_5666958891,5666958891,12,2849,CLASSIC,1642164592000
EUW1_5667013181,5667013181,12,2221,CLASSIC,1642161938000
EUW1_5666896051,5666896051,12,1779,CLASSIC,1642157207000
EUW1_5666482042,5666482042,12,2319,CLASSIC,1642114096000
EUW1_5666363046,5666363046,12,2541,CLASSIC,1642111231000
EUW1_5666235240,5666235240,12,1547,CLASSIC,1642108916000
EUW1_5664322645,5664322645,12,1333,CLASSIC,1642023859000
EUW1_5663872979,5663872979,12,1420,CLASSIC,1642012791000
EUW1_5663253483,5663253483,12,1851,CLASSIC,1641984672000
EUW1_5662829822,5662829822,12,2001,CLASSIC,1641981956000
EUW1_5662050211,5662050211,12,1631,CLASSIC,1641935994000
EUW1_5661952667,5661952667,12,1886,CLASSIC,1641931615000
EUW1_5661825119,5661825119,12,1617,CLASSIC,1641929602000
EUW1_5661723803,5661723803,12,2534,CLASSIC,1641926506000
EUW1_5661491746,5661491746,12,2401,CLASSIC,1641919247000
EUW1_5661395555,5661395555,12,1534,CLASSIC,1641917150000
EUW1_5661158644,5661158644,12,1910,CLASSIC,1641906301000
EUW1_5661113346,5661113346,12,1497,CLASSIC,1641903210000
EUW1_5661019616,5661019616,12,1646,CLASSIC,1641900961000
EUW1_5660241750,5660241750,12,1974,CLASSIC,1641844727000
EUW1_5658284155,5658284155,12,1565,CLASSIC,1641761274000
EUW1_5658110393,5658110393,12,2554,CLASSIC,1641757970000
EUW1_5656081278,5656081278,12,1798,CLASSIC,1641682231000
EUW1_5656021782,5656021782,12,1897,CLASSIC,1641679790000
EUW1_5652435418,5652435418,12,1270,CLASSIC,1641557083000
EUW1_5652370169,5652370169,12,2317,CLASSIC,1641554243000
EUW1_5648099076,5648099076,11,1969,CLASSIC,1641345221000
EUW1_5648077485,5648077485,11,2171,CLASSIC,1641342275000
EUW1_5648081134,5648081134,11,2157,CLASSIC,1641339680000
EUW1_5646038775,5646038775,11,2088,CLASSIC,1641255010000
EUW1_5645985698,5645985698,11,2149,CLASSIC,1641252303000
EUW1_5645839719,5645839719,11,1562,CLASSIC,1641247888000
EUW1_5645754949,5645754949,11,1777,CLASSIC,1641245584000
EUW1_5644658446,5644658446,11,2010,CLASSIC,1641205047000
EUW1_5644714996,5644714996,11,1837,CLASSIC,1641202833000
EUW1_5644663826,5644663826,11,1293,CLASSIC,1641200964000
EUW1_5644643577,5644643577,11,192,CLASSIC,1641200155000
EUW1_5644638321,5644638321,11,1415,CLASSIC,1641197979000
EUW1_5644241043,5644241043,11,2512,CLASSIC,1641163075000
EUW1_5644103920,5644103920,11,1437,CLASSIC,1641160974000
EUW1_5642892019,5642892019,11,1353,CLASSIC,1641133916000
EUW1_5642787294,5642787294,11,1374,CLASSIC,1641132192000
EUW1_5668750722,5668750722,12,2515,CLASSIC,1642208045000
EUW1_5668536455,5668536455,12,1208,CLASSIC,1642205938000
EUW1_5665936438,5665936438,12,1729,CLASSIC,1642101557000
EUW1_5661948329,5661948329,12,1917,CLASSIC,1641933046000
EUW1_5661874351,5661874351,12,2551,CLASSIC,1641929473000
EUW1_5661778088,5661778088,12,1157,CLASSIC,1641927773000
EUW1_5658017689,5658017689,12,1599,CLASSIC,1641754739000
EUW1_5657970503,5657970503,12,1605,CLASSIC,1641752796000
EUW1_5657915848,5657915848,12,198,CLASSIC,1641751613000
EUW1_5657808693,5657808693,12,1476,CLASSIC,1641749694000
EUW1_5657393613,5657393613,12,1683,CLASSIC,1641737925000
EUW1_5656947993,5656947993,12,1769,CLASSIC,1641729243000
EUW1_5656923873,5656923873,12,1303,CLASSIC,1641727334000
EUW1_5656072700,5656072700,12,1677,CLASSIC,1641682595000
EUW1_5655597128,5655597128,12,1361,CLASSIC,1641670664000
EUW1_5655540048,5655540048,12,1715,CLASSIC,1641668590000
EUW1_5655504573,5655504573,12,1340,CLASSIC,1641666929000
EUW1_5655378294,5655378294,12,1483,CLASSIC,1641664900000
EUW1_5655037785,5655037785,12,1772,CLASSIC,1641653346000
EUW1_5654877609,5654877609,12,1752,CLASSIC,1641650172000
EUW1_5654809890,5654809890,12,1902,CLASSIC,1641647501000
EUW1_5654833190,5654833190,12,1957,CLASSIC,1641645044000
EUW1_5654768169,5654768169,12,1412,CLASSIC,1641643095000
EUW1_5654319391,5654319391,12,1474,CLASSIC,1641605130000
EUW1_5654274538,5654274538,12,1541,CLASSIC,1641602587000
EUW1_5653644659,5653644659,12,1975,CLASSIC,1641593734000
EUW1_5653553790,5653553790,12,2051,CLASSIC,1641591220000
EUW1_5653375248,5653375248,12,2623,CLASSIC,1641586734000
EUW1_5649889548,5649889548,12,1925,CLASSIC,1641424977000
EUW1_5567969136,5567969136,11,1783,CLASSIC,1637513821000
EUW1_5553950953,5553950953,11,1692,CLASSIC,1636831234000
EUW1_5551073630,5551073630,11,1554,CLASSIC,1636672450000
EUW1_5550978896,5550978896,11,1647,CLASSIC,1636670414000
EUW1_5550530778,5550530778,11,1538,CLASSIC,1636660824000
EUW1_5549127522,5549127522,11,2461,CLASSIC,1636584128000
EUW1_5547378689,5547378689,11,1786,CLASSIC,1636496710000
EUW1_5547358790,5547358790,11,1708,CLASSIC,1636494315000
EUW1_5547276246,5547276246,11,1573,CLASSIC,1636492438000
EUW1_5547136851,5547136851,11,2490,CLASSIC,1636486906000
EUW1_5546144418,5546144418,11,1661,CLASSIC,1636413281000
EUW1_5546004762,5546004762,11,1525,CLASSIC,1636409124000
EUW1_5542143629,5542143629,11,2290,CLASSIC,1636232151000
EUW1_5541876076,5541876076,11,2073,CLASSIC,1636229754000
EUW1_5541672544,5541672544,11,2027,CLASSIC,1636221986000
EUW1_5541636098,5541636098,11,1336,CLASSIC,1636220224000
EUW1_5541512441,5541512441,11,1232,CLASSIC,1636213929000
EUW1_5541367187,5541367187,11,2028,CLASSIC,1636211375000
EUW1_5541411686,5541411686,11,1543,CLASSIC,1636209393000
EUW1_5538744009,5538744009,11,2735,CLASSIC,1636060397000
EUW1_5538670644,5538670644,11,2015,CLASSIC,1636056514000
EUW1_5667531077,5667531077,12,1510,CLASSIC,1642183645000
EUW1_5667463427,5667463427,12,1749,CLASSIC,1642181332000
EUW1_5667268547,5667268547,12,2757,CLASSIC,1642176402000
EUW1_5667296195,5667296195,12,204,CLASSIC,1642175700000
EUW1_5667281455,5667281455,12,1372,CLASSIC,1642173967000
EUW1_5667134308,5667134308,12,2136,CLASSIC,1642171023000
EUW1_5666994496,5666994496,12,1655,CLASSIC,1642162433000
EUW1_5663497745,5663497745,12,2345,CLASSIC,1642001324000
EUW1_5663515677,5663515677,12,213,CLASSIC,1642000537000
EUW1_5663541951,5663541951,12,961,CLASSIC,1641999139000
EUW1_5660243181,5660243181,12,2724,CLASSIC,1641845040000
EUW1_5659525408,5659525408,12,2889,CLASSIC,1641834640000
EUW1_5656044565,5656044565,12,2280,CLASSIC,1641680579000
EUW1_5655883483,5655883483,12,2109,CLASSIC,1641677630000
EUW1_5655692619,5655692619,12,1409,CLASSIC,1641672190000
EUW1_5654151892,5654151892,12,2369,CLASSIC,1641598250000
EUW1_5651706813,5651706813,12,2948,CLASSIC,1641502664000
EUW1_5649632975,5649632975,12,2131,CLASSIC,1641414116000
EUW1_5649467718,5649467718,12,1260,CLASSIC,1641412483000
EUW1_5649424959,5649424959,12,1739,CLASSIC,1641408653000
EUW1_5631597813,5631597813,11,1803,CLASSIC,1640617163000
EUW1_5631610605,5631610605,11,2165,CLASSIC,1640614766000
EUW1_5631353216,5631353216,11,2020,CLASSIC,1640606088000
EUW1_5631316909,5631316909,11,2139,CLASSIC,1640603071000
EUW1_5621992532,5621992532,11,2422,CLASSIC,1640122771000
EUW1_5621883023,5621883023,11,2216,CLASSIC,1640119994000
EUW1_5602328841,5602328841,11,1601,CLASSIC,1639171389000
EUW1_5602219171,5602219171,11,2314,CLASSIC,1639168554000
EUW1_5591977399,5591977399,11,1811,CLASSIC,1638653566000
EUW1_5591042721,5591042721,11,1510,CLASSIC,1638627826000
EUW1_5590796544,5590796544,11,3022,CLASSIC,1638624391000
EUW1_5590787347,5590787347,11,2151,CLASSIC,1638621832000
EUW1_5590744372,5590744372,11,1233,CLASSIC,1638619997000
EUW1_5584801000,5584801000,11,1382,CLASSIC,1638305227000
EUW1_5580954998,5580954998,11,2390,CLASSIC,1638120650000
EUW1_5580873218,5580873218,11,1965,CLASSIC,1638117201000
EUW1_5570381621,5570381621,11,2361,CLASSIC,1637615265000
EUW1_5570273507,5570273507,11,1340,CLASSIC,1637613100000
EUW1_5570009508,5570009508,11,1990,CLASSIC,1637606641000
EUW1_5570020635,5570020635,11,1814,CLASSIC,1637604245000
EUW1_5557158101,5557158101,11,2192,CLASSIC,1636997988000
EUW1_5557080242,5557080242,11,1984,CLASSIC,1636995348000
EUW1_5557004523,5557004523,11,2784,CLASSIC,1636992238000
EUW1_5556911341,5556911341,11,2191,CLASSIC,1636986558000
EUW1_5556836872,5556836872,11,1633,CLASSIC,1636984540000
EUW1_5543597956,5543597956,11,2646,CLASSIC,1636303956000
EUW1_5543571183,5543571183,11,1212,CLASSIC,1636301322000
EUW1_5505801071,5505801071,11,2117,CLASSIC,1634220520000
EUW1_5505735198,5505735198,11,2387,CLASSIC,1634217702000
EUW1_5505712287,5505712287,11,1731,CLASSIC,1634215656000
EUW1_5657986523,5657986523,12,1638,CLASSIC,1641754414000
EUW1_5657627422,5657627422,12,1687,CLASSIC,1641744403000
EUW1_5657523978,5657523978,12,2106,CLASSIC,1641740882000
EUW1_5657352511,5657352511,12,1821,CLASSIC,1641737474000
EUW1_5655607894,5655607894,12,1676,CLASSIC,1641670874000
EUW1_5655519441,5655519441,12,1974,CLASSIC,1641668370000
EUW1_5655552312,5655552312,12,1620,CLASSIC,1641666261000
EUW1_5655424483,5655424483,12,1464,CLASSIC,1641663937000
EUW1_5655347477,5655347477,12,1529,CLASSIC,1641661924000
EUW1_5655187122,5655187122,12,2445,CLASSIC,1641658919000
EUW1_5024921792,5024921792,11,2398296,CLASSIC,1610310203000
EUW1_5024820811,5024820811,11,2355271,CLASSIC,1610307063000
EUW1_5024740776,5024740776,11,1797530,CLASSIC,1610304158000
EUW1_5669011370,5669011370,12,618,CLASSIC,1642242202000
EUW1_5667614332,5667614332,12,1861,CLASSIC,1642185217000
EUW1_5667467345,5667467345,12,2053,CLASSIC,1642182661000
EUW1_5667388962,5667388962,12,1739,CLASSIC,1642179925000
EUW1_5666364874,5666364874,12,1891,CLASSIC,1642111708000
EUW1_5666246607,5666246607,12,1677,CLASSIC,1642109399000
EUW1_5664142675,5664142675,12,1604,CLASSIC,1642018516000
EUW1_5661697902,5661697902,12,2289,CLASSIC,1641927303000
EUW1_5655993769,5655993769,12,1847,CLASSIC,1641680285000
EUW1_5653154493,5653154493,12,1022,CLASSIC,1641580920000
EUW1_5653075713,5653075713,12,1854,CLASSIC,1641578423000
EUW1_5652985975,5652985975,12,1535,CLASSIC,1641575571000
EUW1_5652865294,5652865294,12,1644,CLASSIC,1641572400000
EUW1_5652748972,5652748972,12,1478,CLASSIC,1641570421000
EUW1_5650586819,5650586819,12,1877,CLASSIC,1641480271000
EUW1_5608984029,5608984029,11,2084,CLASSIC,1639508965000
EUW1_5607311831,5607311831,11,1279,CLASSIC,1639415084000
EUW1_5604182138,5604182138,11,1769,CLASSIC,1639252108000
EUW1_5603872591,5603872591,11,1720,CLASSIC,1639241453000
EUW1_5603784813,5603784813,11,1538,CLASSIC,1639238763000
EUW1_5602985719,5602985719,11,1822,CLASSIC,1639222566000
EUW1_5603041586,5603041586,11,1517,CLASSIC,1639220610000
EUW1_5602482444,5602482444,11,1718,CLASSIC,1639175494000
EUW1_5602415451,5602415451,11,1669,CLASSIC,1639173360000
EUW1_5600485398,5600485398,11,1868,CLASSIC,1639082284000
EUW1_5600368439,5600368439,11,1481,CLASSIC,1639080176000
EUW1_5599340855,5599340855,11,1726,CLASSIC,1639003898000
EUW1_5599264227,5599264227,11,1947,CLASSIC,1639001501000
EUW1_5599169877,5599169877,11,917,CLASSIC,1638999980000
EUW1_5598914137,5598914137,11,1314,CLASSIC,1638989029000
EUW1_5598758368,5598758368,11,1650,CLASSIC,1638986930000
EUW1_5598669429,5598669429,11,2475,CLASSIC,1638983921000
EUW1_5597505594,5597505594,11,1746,CLASSIC,1638919247000
EUW1_5597348183,5597348183,11,2337,CLASSIC,1638915414000
EUW1_5597304470,5597304470,11,2190,CLASSIC,1638911861000
EUW1_5597082820,5597082820,11,2468,CLASSIC,1638907854000
EUW1_5596726962,5596726962,11,1747,CLASSIC,1638903149000
EUW1_5586913111,5586913111,11,2309,CLASSIC,1638399555000
EUW1_5586759131,5586759131,11,1885,CLASSIC,1638397171000
EUW1_5586771260,5586771260,11,1538,CLASSIC,1638395024000
EUW1_5581094407,5581094407,11,2744,CLASSIC,1638124011000
EUW1_5581041443,5581041443,11,1217,CLASSIC,1638122286000
EUW1_5579117561,5579117561,11,1632,CLASSIC,1638045604000
EUW1_5579072779,5579072779,11,1355,CLASSIC,1638043762000
EUW1_5579004908,5579004908,11,1654,CLASSIC,1638041675000
EUW1_5578156472,5578156472,11,2352,CLASSIC,1638012247000
EUW1_5577557109,5577557109,11,2722,CLASSIC,1637965030000
EUW1_5577581576,5577581576,11,930,CLASSIC,1637963777000
EUW1_5577390429,5577390429,11,1485,CLASSIC,1637960681000
EUW1_5577381171,5577381171,11,1210,CLASSIC,1637958017000
EUW1_5659116375,5659116375,12,2534,CLASSIC,1641818980000
EUW1_5659083218,5659083218,12,1451,CLASSIC,1641817078000
EUW1_5657165106,5657165106,12,2139,CLASSIC,1641731849000
EUW1_5657170758,5657170758,12,1280,CLASSIC,1641730272000
EUW1_5656916462,5656916462,12,1387,CLASSIC,1641728457000
EUW1_5656613694,5656613694,12,1947,CLASSIC,1641721286000
EUW1_5654936712,5654936712,12,1837,CLASSIC,1641649921000
EUW1_5654872671,5654872671,12,1166,CLASSIC,1641648461000
EUW1_5654717465,5654717465,12,2200,CLASSIC,1641642564000
EUW1_5654619928,5654619928,12,1815,CLASSIC,1641638863000
EUW1_5514055927,5514055927,11,2670,CLASSIC,1634682692000
EUW1_5514052429,5514052429,11,1520,CLASSIC,1634680716000
EUW1_5453845194,5453845194,11,1218256,CLASSIC,1631219005000
EUW1_5067020778,5067020778,11,1709472,CLASSIC,1612132149000
EUW1_5066853755,5066853755,11,1306213,CLASSIC,1612129777000
EUW1_5669371098,5669371098,12,210,CLASSIC,1642255267000
EUW1_5657917810,5657917810,12,1532,CLASSIC,1641752202000
EUW1_5657659933,5657659933,12,1660,CLASSIC,1641747383000
EUW1_5657691999,5657691999,12,1619,CLASSIC,1641745407000
EUW1_5657584424,5657584424,12,1571,CLASSIC,1641743406000
EUW1_5657446573,5657446573,12,1685,CLASSIC,1641741313000
EUW1_5657418101,5657418101,12,1616,CLASSIC,1641739178000
EUW1_5657329427,5657329427,12,1274,CLASSIC,1641736834000
EUW1_5657234578,5657234578,12,1523,CLASSIC,1641734886000
EUW1_5657187733,5657187733,12,1403,CLASSIC,1641732875000
EUW1_5654814183,5654814183,12,1661,CLASSIC,1641645396000
EUW1_5654714908,5654714908,12,2061,CLASSIC,1641641365000
EUW1_5654740563,5654740563,12,1629,CLASSIC,1641639263000
EUW1_5652887339,5652887339,12,2279,CLASSIC,1641573035000
EUW1_5652722157,5652722157,12,1967,CLASSIC,1641568128000
EUW1_5652665551,5652665551,12,1882,CLASSIC,1641565727000
EUW1_5652609803,5652609803,12,1485,CLASSIC,1641563735000
EUW1_5650589012,5650589012,12,1825,CLASSIC,1641481150000
EUW1_5650571472,5650571472,12,2470,CLASSIC,1641477987000
EUW1_5645217994,5645217994,11,2372,CLASSIC,1641228832000
EUW1_5645142979,5645142979,11,1713,CLASSIC,1641226780000
EUW1_5645028277,5645028277,11,1522,CLASSIC,1641221860000
EUW1_5644939188,5644939188,11,2251,CLASSIC,1641218783000
EUW1_5644916371,5644916371,11,1983,CLASSIC,1641216337000
EUW1_5644922111,5644922111,11,1210,CLASSIC,1641214636000
EUW1_5644778001,5644778001,11,204,CLASSIC,1641211712000
EUW1_5644794166,5644794166,11,1790,CLASSIC,1641209434000
EUW1_5641255773,5641255773,11,1724,CLASSIC,1641055283000
EUW1_5641102312,5641102312,11,1688,CLASSIC,1641050506000
EUW1_5640963870,5640963870,11,1293,CLASSIC,1641047280000
EUW1_5640789534,5640789534,11,1318,CLASSIC,1641045458000
EUW1_5640745252,5640745252,11,1310,CLASSIC,1641043064000
EUW1_5640791374,5640791374,11,1171,CLASSIC,1641041258000
EUW1_5639819994,5639819994,11,2047,CLASSIC,1640974358000
EUW1_5626667656,5626667656,11,1799,CLASSIC,1640365622000
EUW1_5626526728,5626526728,11,3005,CLASSIC,1640361102000
EUW1_5617210874,5617210874,11,3049,CLASSIC,1639916418000
EUW1_5617107480,5617107480,11,949,CLASSIC,1639914699000
EUW1_5617063689,5617063689,11,1684,CLASSIC,1639912507000
EUW1_5615522502,5615522502,11,1314,CLASSIC,1639838095000
EUW1_5615224196,5615224196,11,2168,CLASSIC,1639830301000
EUW1_5615212392,5615212392,11,199,CLASSIC,1639829292000
EUW1_5615087821,5615087821,11,2022,CLASSIC,1639826568000
EUW1_5615163112,5615163112,11,1572,CLASSIC,1639824268000
EUW1_5615039212,5615039212,11,1964,CLASSIC,1639821408000
EUW1_5614018796,5614018796,11,2257,CLASSIC,1639760222000
EUW1_5614062782,5614062782,11,1410,CLASSIC,1639757943000
EUW1_5613879388,5613879388,11,1969,CLASSIC,1639752175000
EUW1_5613873566,5613873566,11,1917,CLASSIC,1639749329000
EUW1_5613713479,5613713479,11,2272,CLASSIC,1639743379000
EUW1_5669032589,5669032589,12,2555,CLASSIC,1642242930000
EUW1_5668893405,5668893405,12,1845,CLASSIC,1642235073000
EUW1_5663349164,5663349164,12,1868,CLASSIC,1641993577000
EUW1_5662830847,5662830847,12,1530,CLASSIC,1641971288000
EUW1_5662382380,5662382380,12,2092,CLASSIC,1641942960000
EUW1_5659090539,5659090539,12,1287,CLASSIC,1641815537000
EUW1_5657660305,5657660305,12,1685,CLASSIC,1641747461000
EUW1_5656517333,5656517333,12,1322,CLASSIC,1641715051000
EUW1_5656278863,5656278863,12,2283,CLASSIC,1641691819000
EUW1_5655454721,5655454721,12,1511,CLASSIC,1641664030000
EUW1_5654943468,5654943468,12,1980,CLASSIC,1641648857000
EUW1_5654408174,5654408174,12,1732,CLASSIC,1641612174000
EUW1_5652539755,5652539755,12,2315,CLASSIC,1641563524000
EUW1_5471541620,5471541620,11,1876446,CLASSIC,1632261809000
EUW1_5467017651,5467017651,11,2069044,CLASSIC,1632004206000
EUW1_5466725492,5466725492,11,1424856,CLASSIC,1631990608000
EUW1_5465433973,5465433973,11,2081818,CLASSIC,1631915723000
EUW1_5464077373,5464077373,11,2675648,CLASSIC,1631824681000
EUW1_5462770367,5462770367,11,1401151,CLASSIC,1631750223000
EUW1_5456730623,5456730623,11,1638083,CLASSIC,1631387011000
EUW1_5456522177,5456522177,11,1656501,CLASSIC,1631378480000
EUW1_5455790172,5455790172,11,1444178,CLASSIC,1631341320000
EUW1_5452631074,5452631074,11,2280216,CLASSIC,1631170389000
EUW1_5452421079,5452421079,11,3414746,CLASSIC,1631138211000
EUW1_5451351013,5451351013,11,1698403,CLASSIC,1631065683000
EUW1_5451182099,5451182099,11,2149570,CLASSIC,1631054450000
EUW1_5451152575,5451152575,11,1665328,CLASSIC,1631050400000
EUW1_5450429078,5450429078,11,1935239,CLASSIC,1631031443000
EUW1_5450116876,5450116876,11,1666304,CLASSIC,1631021432000
EUW1_5449798545,5449798545,11,2010802,CLASSIC,1630996950000
EUW1_5449756198,5449756198,11,1266858,CLASSIC,1630988262000
EUW1_5449794232,5449794232,11,1663264,CLASSIC,1630986170000
EUW1_5449773996,5449773996,11,1519268,CLASSIC,1630984146000
EUW1_5449389801,5449389801,11,2440840,CLASSIC,1630959534000
EUW1_5449305470,5449305470,11,1596793,CLASSIC,1630957138000
EUW1_5449212830,5449212830,11,919549,CLASSIC,1630952688000
